ServiceStationNo,ObservationNo,PriceDate,PriceTime
116,930,2023-02-02,06:18
609,931,2023-02-02,06:24
186,932,2023-02-02,06:24
610,933,2023-02-02,06:28
611,934,2023-02-02,06:30
236,935,2023-02-02,06:30
236,936,2023-02-02,06:30
612,937,2023-02-02,06:31
574,938,2023-02-02,06:31
613,939,2023-02-02,06:31
488,940,2023-02-02,06:36
614,941,2023-02-02,06:50
185,942,2023-02-02,06:50
62,943,2023-02-02,06:51
86,944,2023-02-02,06:52
86,945,2023-02-02,06:52
615,946,2023-02-02,06:52
616,947,2023-02-02,06:57
223,948,2023-02-02,07:01
499,949,2023-02-02,07:01
145,950,2023-02-02,07:09
212,951,2023-02-02,07:15
327,952,2023-02-02,07:15
245,953,2023-02-02,07:15
617,954,2023-02-02,07:18
618,955,2023-02-02,07:19
619,956,2023-02-02,07:20
97,957,2023-02-02,07:20
617,958,2023-02-02,07:20
617,959,2023-02-02,07:20
617,960,2023-02-02,07:24
221,961,2023-02-02,07:26
221,962,2023-02-02,07:26
620,963,2023-02-02,07:28
620,964,2023-02-02,07:28
621,965,2023-02-02,07:28
166,966,2023-02-02,07:30
167,967,2023-02-02,07:30
66,968,2023-02-02,07:32
235,969,2023-02-02,07:33
622,970,2023-02-02,07:34
66,971,2023-02-02,07:34
623,972,2023-02-02,07:36
624,973,2023-02-02,07:36
625,974,2023-02-02,07:37
622,975,2023-02-02,07:38
622,976,2023-02-02,07:38
110,977,2023-02-02,07:38
626,978,2023-02-02,07:42
478,979,2023-02-02,07:43
626,980,2023-02-02,07:44
627,981,2023-02-02,07:48
628,982,2023-02-02,07:49
629,983,2023-02-02,07:54
630,984,2023-02-02,07:55
631,985,2023-02-02,08:00
632,986,2023-02-02,08:16
438,987,2023-02-02,08:18
633,988,2023-02-02,08:21
634,989,2023-02-02,08:24
635,990,2023-02-02,08:24
357,991,2023-02-02,08:25
636,992,2023-02-02,08:26
637,993,2023-02-02,08:31
638,994,2023-02-02,08:37
639,995,2023-02-02,08:39
66,996,2023-02-02,08:40
132,997,2023-02-02,08:42
526,998,2023-02-02,08:47
199,999,2023-02-02,08:48
640,1000,2023-02-02,08:48
184,1001,2023-02-02,08:48
66,1002,2023-02-02,08:48
66,1003,2023-02-02,08:48
641,1004,2023-02-02,08:49
132,1005,2023-02-02,08:49
478,1006,2023-02-02,08:50
642,1007,2023-02-02,08:50
151,1008,2023-02-02,08:51
496,1009,2023-02-02,08:51
66,1010,2023-02-02,08:51
150,1011,2023-02-02,08:52
159,1012,2023-02-02,08:52
478,1013,2023-02-02,08:56
643,1014,2023-02-02,08:56
196,1015,2023-02-02,09:00
644,1016,2023-02-02,09:00
645,1017,2023-02-02,09:00
646,1018,2023-02-02,09:00
558,1019,2023-02-02,09:04
360,1020,2023-02-02,09:04
197,1021,2023-02-02,09:04
27,1022,2023-02-02,09:05
423,1023,2023-02-02,09:05
647,1024,2023-02-02,09:06
418,1025,2023-02-02,09:08
373,1026,2023-02-02,09:10
648,1027,2023-02-02,09:13
649,1028,2023-02-02,09:17
650,1029,2023-02-02,09:18
293,1030,2023-02-02,09:19
651,1031,2023-02-02,09:20
435,1032,2023-02-02,09:20
652,1033,2023-02-02,09:20
154,1034,2023-02-02,09:22
653,1035,2023-02-02,09:24
654,1036,2023-02-02,09:24
655,1037,2023-02-02,09:25
656,1038,2023-02-02,09:25
657,1039,2023-02-02,09:25
348,1040,2023-02-02,09:30
313,1041,2023-02-02,09:30
658,1042,2023-02-02,09:33
659,1043,2023-02-02,09:38
134,1044,2023-02-02,09:38
660,1045,2023-02-02,09:40
569,1046,2023-02-02,09:41
661,1047,2023-02-02,09:48
662,1048,2023-02-02,09:50
182,1049,2023-02-02,09:51
37,1050,2023-02-02,09:56
663,1051,2023-02-02,09:56
571,1052,2023-02-02,09:57
664,1053,2023-02-02,09:58
266,1054,2023-02-02,10:01
665,1055,2023-02-02,10:01
666,1056,2023-02-02,10:02
667,1057,2023-02-02,10:03
668,1058,2023-02-02,10:04
669,1059,2023-02-02,10:04
631,1060,2023-02-02,10:09
670,1061,2023-02-02,10:09
671,1062,2023-02-02,10:11
672,1063,2023-02-02,10:11
673,1064,2023-02-02,10:12
674,1065,2023-02-02,10:15
266,1066,2023-02-02,10:15
196,1067,2023-02-02,10:15
248,1068,2023-02-02,10:15
675,1069,2023-02-02,10:18
675,1070,2023-02-02,10:18
676,1071,2023-02-02,10:18
558,1072,2023-02-02,10:18
677,1073,2023-02-02,10:20
79,1074,2023-02-02,10:20
280,1075,2023-02-02,10:24
678,1076,2023-02-02,10:26
295,1077,2023-02-02,10:27
250,1078,2023-02-02,10:30
414,1079,2023-02-02,10:30
679,1080,2023-02-02,10:38
680,1081,2023-02-02,10:41
681,1082,2023-02-02,10:43
682,1083,2023-02-02,10:45
683,1084,2023-02-02,10:45
426,1085,2023-02-02,10:46
249,1086,2023-02-02,10:50
526,1087,2023-02-02,11:00
684,1088,2023-02-02,11:00
97,1089,2023-02-02,11:02
97,1090,2023-02-02,11:02
685,1091,2023-02-02,11:02
686,1092,2023-02-02,11:05
687,1093,2023-02-02,11:05
686,1094,2023-02-02,11:11
688,1095,2023-02-02,11:11
689,1096,2023-02-02,11:11
690,1097,2023-02-02,11:12
691,1098,2023-02-02,11:12
322,1099,2023-02-02,11:15
323,1100,2023-02-02,11:15
247,1101,2023-02-02,11:15
346,1102,2023-02-02,11:15
327,1103,2023-02-02,11:15
251,1104,2023-02-02,11:15
682,1105,2023-02-02,11:15
334,1106,2023-02-02,11:15
256,1107,2023-02-02,11:15
254,1108,2023-02-02,11:15
253,1109,2023-02-02,11:15
331,1110,2023-02-02,11:15
252,1111,2023-02-02,11:15
77,1112,2023-02-02,11:15
319,1113,2023-02-02,11:15
244,1114,2023-02-02,11:15
267,1115,2023-02-02,11:15
321,1116,2023-02-02,11:15
246,1117,2023-02-02,11:15
320,1118,2023-02-02,11:15
316,1119,2023-02-02,11:15
240,1120,2023-02-02,11:15
276,1121,2023-02-02,11:15
270,1122,2023-02-02,11:15
317,1123,2023-02-02,11:15
191,1124,2023-02-02,11:15
239,1125,2023-02-02,11:15
356,1126,2023-02-02,11:15
241,1127,2023-02-02,11:15
243,1128,2023-02-02,11:15
337,1129,2023-02-02,11:15
257,1130,2023-02-02,11:15
258,1131,2023-02-02,11:15
259,1132,2023-02-02,11:15
692,1133,2023-02-02,11:16
693,1134,2023-02-02,11:17
694,1135,2023-02-02,11:17
695,1136,2023-02-02,11:17
696,1137,2023-02-02,11:17
697,1138,2023-02-02,11:17
698,1139,2023-02-02,11:17
699,1140,2023-02-02,11:17
700,1141,2023-02-02,11:17
701,1142,2023-02-02,11:17
702,1143,2023-02-02,11:17
703,1144,2023-02-02,11:18
142,1145,2023-02-02,11:18
704,1146,2023-02-02,11:19
332,1147,2023-02-02,11:20
193,1148,2023-02-02,11:20
333,1149,2023-02-02,11:20
705,1150,2023-02-02,11:20
706,1151,2023-02-02,11:20
345,1152,2023-02-02,11:20
324,1153,2023-02-02,11:20
322,1154,2023-02-02,11:20
265,1155,2023-02-02,11:20
318,1156,2023-02-02,11:20
351,1157,2023-02-02,11:20
315,1158,2023-02-02,11:20
314,1159,2023-02-02,11:20
336,1160,2023-02-02,11:20
339,1161,2023-02-02,11:20
338,1162,2023-02-02,11:20
152,1163,2023-02-02,11:20
190,1164,2023-02-02,11:21
29,1165,2023-02-02,11:24
384,1166,2023-02-02,11:24
707,1167,2023-02-02,11:24
708,1168,2023-02-02,11:26
709,1169,2023-02-02,11:28
710,1170,2023-02-02,11:30
355,1171,2023-02-02,11:30
711,1172,2023-02-02,11:30
329,1173,2023-02-02,11:30
309,1174,2023-02-02,11:31
712,1175,2023-02-02,11:32
417,1176,2023-02-02,11:34
713,1177,2023-02-02,11:40
714,1178,2023-02-02,11:41
628,1179,2023-02-02,11:44
715,1180,2023-02-02,11:45
124,1181,2023-02-02,11:46
716,1182,2023-02-02,11:46
571,1183,2023-02-02,11:48
717,1184,2023-02-02,11:48
718,1185,2023-02-02,11:49
72,1186,2023-02-02,11:50
719,1187,2023-02-02,11:50
720,1188,2023-02-02,11:50
614,1189,2023-02-02,11:50
721,1190,2023-02-02,11:50
400,1191,2023-02-02,11:50
722,1192,2023-02-02,11:51
69,1193,2023-02-02,11:54
70,1194,2023-02-02,11:54
69,1195,2023-02-02,11:56
69,1196,2023-02-02,11:56
187,1197,2023-02-02,11:57
298,1198,2023-02-02,11:58
52,1199,2023-02-02,12:02
52,1200,2023-02-02,12:02
52,1201,2023-02-02,12:02
362,1202,2023-02-02,12:02
244,1203,2023-02-02,12:03
723,1204,2023-02-02,12:04
724,1205,2023-02-02,12:04
304,1206,2023-02-02,12:04
725,1207,2023-02-02,12:04
726,1208,2023-02-02,12:04
727,1209,2023-02-02,12:04
728,1210,2023-02-02,12:04
729,1211,2023-02-02,12:04
730,1212,2023-02-02,12:04
731,1213,2023-02-02,12:04
732,1214,2023-02-02,12:04
733,1215,2023-02-02,12:04
734,1216,2023-02-02,12:04
735,1217,2023-02-02,12:04
736,1218,2023-02-02,12:04
737,1219,2023-02-02,12:04
738,1220,2023-02-02,12:04
739,1221,2023-02-02,12:04
360,1222,2023-02-02,12:06
362,1223,2023-02-02,12:06
740,1224,2023-02-02,12:06
438,1225,2023-02-02,12:06
741,1226,2023-02-02,12:06
622,1227,2023-02-02,12:10
622,1228,2023-02-02,12:10
622,1229,2023-02-02,12:14
742,1230,2023-02-02,12:17
743,1231,2023-02-02,12:17
362,1232,2023-02-02,12:20
744,1233,2023-02-02,12:20
387,1234,2023-02-02,12:30
745,1235,2023-02-02,12:30
503,1236,2023-02-02,12:30
268,1237,2023-02-02,12:30
746,1238,2023-02-02,12:32
511,1239,2023-02-02,12:32
511,1240,2023-02-02,12:32
747,1241,2023-02-02,12:32
462,1242,2023-02-02,12:32
523,1243,2023-02-02,12:32
748,1244,2023-02-02,12:32
749,1245,2023-02-02,12:32
526,1246,2023-02-02,12:32
750,1247,2023-02-02,12:32
305,1248,2023-02-02,12:32
751,1249,2023-02-02,12:32
752,1250,2023-02-02,12:32
752,1251,2023-02-02,12:32
753,1252,2023-02-02,12:32
754,1253,2023-02-02,12:32
755,1254,2023-02-02,12:32
756,1255,2023-02-02,12:32
756,1256,2023-02-02,12:32
757,1257,2023-02-02,12:32
453,1258,2023-02-02,12:32
206,1259,2023-02-02,12:33
758,1260,2023-02-02,12:33
129,1261,2023-02-02,12:34
130,1262,2023-02-02,12:35
257,1263,2023-02-02,12:35
271,1264,2023-02-02,12:35
759,1265,2023-02-02,12:36
140,1266,2023-02-02,12:37
404,1267,2023-02-02,12:37
760,1268,2023-02-02,12:37
65,1269,2023-02-02,12:40
761,1270,2023-02-02,12:41
762,1271,2023-02-02,12:43
763,1272,2023-02-02,12:45
764,1273,2023-02-02,12:45
241,1274,2023-02-02,12:45
765,1275,2023-02-02,12:46
766,1276,2023-02-02,12:48
767,1277,2023-02-02,12:48
31,1278,2023-02-02,12:49
768,1279,2023-02-02,12:54
768,1280,2023-02-02,12:54
769,1281,2023-02-02,12:56
235,1282,2023-02-02,12:58
770,1283,2023-02-02,13:00
771,1284,2023-02-02,13:00
764,1285,2023-02-02,13:00
255,1286,2023-02-02,13:00
289,1287,2023-02-02,13:06
399,1288,2023-02-02,13:06
411,1289,2023-02-02,13:06
400,1290,2023-02-02,13:06
772,1291,2023-02-02,13:15
26,1292,2023-02-02,13:15
180,1293,2023-02-02,13:15
773,1294,2023-02-02,13:16
211,1295,2023-02-02,13:20
410,1296,2023-02-02,13:20
74,1297,2023-02-02,13:23
774,1298,2023-02-02,13:24
775,1299,2023-02-02,13:30
776,1300,2023-02-02,13:32
776,1301,2023-02-02,13:32
757,1302,2023-02-02,13:32
757,1303,2023-02-02,13:32
627,1304,2023-02-02,13:33
141,1305,2023-02-02,13:34
777,1306,2023-02-02,13:34
778,1307,2023-02-02,13:36
735,1308,2023-02-02,13:39
779,1309,2023-02-02,13:41
173,1310,2023-02-02,13:42
186,1311,2023-02-02,13:42
367,1312,2023-02-02,13:45
368,1313,2023-02-02,13:45
369,1314,2023-02-02,13:45
780,1315,2023-02-02,13:48
527,1316,2023-02-02,13:48
527,1317,2023-02-02,13:48
584,1318,2023-02-02,13:48
781,1319,2023-02-02,13:48
554,1320,2023-02-02,13:51
782,1321,2023-02-02,13:52
783,1322,2023-02-02,13:53
402,1323,2023-02-02,13:54
535,1324,2023-02-02,13:54
535,1325,2023-02-02,13:54
537,1326,2023-02-02,13:54
537,1327,2023-02-02,13:54
536,1328,2023-02-02,13:54
536,1329,2023-02-02,13:54
403,1330,2023-02-02,13:54
784,1331,2023-02-02,13:54
785,1332,2023-02-02,13:54
617,1333,2023-02-02,13:54
402,1334,2023-02-02,13:56
768,1335,2023-02-02,13:56
768,1336,2023-02-02,13:56
617,1337,2023-02-02,13:56
27,1338,2023-02-02,13:59
488,1339,2023-02-02,14:02
32,1340,2023-02-02,14:03
786,1341,2023-02-02,14:05
298,1342,2023-02-02,14:06
787,1343,2023-02-02,14:11
788,1344,2023-02-02,14:11
789,1345,2023-02-02,14:11
790,1346,2023-02-02,14:11
774,1347,2023-02-02,14:12
764,1348,2023-02-02,14:15
791,1349,2023-02-02,14:15
319,1350,2023-02-02,14:15
323,1351,2023-02-02,14:15
518,1352,2023-02-02,14:15
250,1353,2023-02-02,14:15
324,1354,2023-02-02,14:15
347,1355,2023-02-02,14:15
335,1356,2023-02-02,14:15
644,1357,2023-02-02,14:15
256,1358,2023-02-02,14:15
331,1359,2023-02-02,14:15
423,1360,2023-02-02,14:15
618,1361,2023-02-02,14:16
792,1362,2023-02-02,14:16
792,1363,2023-02-02,14:16
793,1364,2023-02-02,14:16
793,1365,2023-02-02,14:16
342,1366,2023-02-02,14:16
343,1367,2023-02-02,14:16
343,1368,2023-02-02,14:16
52,1369,2023-02-02,14:16
794,1370,2023-02-02,14:18
162,1371,2023-02-02,14:19
795,1372,2023-02-02,14:20
319,1373,2023-02-02,14:20
796,1374,2023-02-02,14:20
797,1375,2023-02-02,14:20
476,1376,2023-02-02,14:20
784,1377,2023-02-02,14:22
784,1378,2023-02-02,14:22
546,1379,2023-02-02,14:29
798,1380,2023-02-02,14:29
30,1381,2023-02-02,14:32
444,1382,2023-02-02,14:32
799,1383,2023-02-02,14:33
37,1384,2023-02-02,14:34
800,1385,2023-02-02,14:35
239,1386,2023-02-02,14:35
801,1387,2023-02-02,14:41
484,1388,2023-02-02,14:45
191,1389,2023-02-02,14:45
251,1390,2023-02-02,14:45
383,1391,2023-02-02,14:48
12,1392,2023-02-02,14:50
802,1393,2023-02-02,14:50
803,1394,2023-02-02,14:54
310,1395,2023-02-02,14:55
804,1396,2023-02-02,14:57
805,1397,2023-02-02,15:00
623,1398,2023-02-02,15:04
438,1399,2023-02-02,15:04
806,1400,2023-02-02,15:04
247,1401,2023-02-02,15:05
807,1402,2023-02-02,15:05
808,1403,2023-02-02,15:08
394,1404,2023-02-02,15:09
809,1405,2023-02-02,15:09
179,1406,2023-02-02,15:15
80,1407,2023-02-02,15:15
79,1408,2023-02-02,15:15
807,1409,2023-02-02,15:15
77,1410,2023-02-02,15:15
810,1411,2023-02-02,15:15
195,1412,2023-02-02,15:15
270,1413,2023-02-02,15:15
811,1414,2023-02-02,15:24
127,1415,2023-02-02,15:27
175,1416,2023-02-02,15:27
177,1417,2023-02-02,15:27
812,1418,2023-02-02,15:33
813,1419,2023-02-02,15:34
202,1420,2023-02-02,15:34
814,1421,2023-02-02,15:34
804,1422,2023-02-02,15:36
568,1423,2023-02-02,15:37
815,1424,2023-02-02,15:37
568,1425,2023-02-02,15:37
568,1426,2023-02-02,15:39
29,1427,2023-02-02,15:42
551,1428,2023-02-02,15:42
274,1429,2023-02-02,15:42
816,1430,2023-02-02,15:42
817,1431,2023-02-02,15:42
818,1432,2023-02-02,15:42
403,1433,2023-02-02,15:46
403,1434,2023-02-02,15:46
819,1435,2023-02-02,15:47
820,1436,2023-02-02,15:48
820,1437,2023-02-02,15:48
525,1438,2023-02-02,15:48
821,1439,2023-02-02,15:48
822,1440,2023-02-02,15:48
813,1441,2023-02-02,15:50
823,1442,2023-02-02,15:50
236,1443,2023-02-02,15:52
236,1444,2023-02-02,15:52
283,1445,2023-02-02,15:55
824,1446,2023-02-02,15:58
825,1447,2023-02-02,16:00
826,1448,2023-02-02,16:03
827,1449,2023-02-02,16:04
827,1450,2023-02-02,16:04
828,1451,2023-02-02,16:04
829,1452,2023-02-02,16:08
101,1453,2023-02-02,16:14
79,1454,2023-02-02,16:15
80,1455,2023-02-02,16:15
77,1456,2023-02-02,16:20
88,1457,2023-02-02,16:22
830,1458,2023-02-02,16:22
831,1459,2023-02-02,16:23
830,1460,2023-02-02,16:26
830,1461,2023-02-02,16:26
832,1462,2023-02-02,16:34
160,1463,2023-02-02,16:34
406,1464,2023-02-02,16:34
539,1465,2023-02-02,16:36
406,1466,2023-02-02,16:38
406,1467,2023-02-02,16:38
833,1468,2023-02-02,16:39
834,1469,2023-02-02,16:40
835,1470,2023-02-02,16:42
64,1471,2023-02-02,16:46
836,1472,2023-02-02,16:50
837,1473,2023-02-02,16:50
287,1474,2023-02-02,16:50
64,1475,2023-02-02,16:50
258,1476,2023-02-02,16:50
64,1477,2023-02-02,16:52
838,1478,2023-02-02,16:52
839,1479,2023-02-02,16:56
637,1480,2023-02-02,16:56
544,1481,2023-02-02,16:57
840,1482,2023-02-02,16:58
357,1483,2023-02-02,17:00
542,1484,2023-02-02,17:00
841,1485,2023-02-02,17:06
282,1486,2023-02-02,17:08
543,1487,2023-02-02,17:15
446,1488,2023-02-02,17:16
448,1489,2023-02-02,17:16
776,1490,2023-02-02,17:16
776,1491,2023-02-02,17:16
727,1492,2023-02-02,17:16
727,1493,2023-02-02,17:16
842,1494,2023-02-02,17:16
842,1495,2023-02-02,17:16
222,1496,2023-02-02,17:18
569,1497,2023-02-02,17:25
449,1498,2023-02-02,17:32
449,1499,2023-02-02,17:32
842,1500,2023-02-02,17:32
451,1501,2023-02-02,17:32
84,1502,2023-02-02,17:34
405,1503,2023-02-02,17:40
405,1504,2023-02-02,17:42
166,1505,2023-02-02,17:42
167,1506,2023-02-02,17:42
759,1507,2023-02-02,17:48
843,1508,2023-02-02,17:49
154,1509,2023-02-02,17:50
12,1510,2023-02-02,18:00
844,1511,2023-02-02,18:00
23,1512,2023-02-02,18:01
13,1513,2023-02-02,18:01
15,1514,2023-02-02,18:02
15,1515,2023-02-02,18:02
765,1516,2023-02-02,18:06
765,1517,2023-02-02,18:06
845,1518,2023-02-02,18:06
846,1519,2023-02-02,18:11
14,1520,2023-02-02,18:12
847,1521,2023-02-02,18:12
9,1522,2023-02-02,18:13
9,1523,2023-02-02,18:13
117,1524,2023-02-02,18:24
91,1525,2023-02-02,18:32
91,1526,2023-02-02,18:32
848,1527,2023-02-02,18:39
454,1528,2023-02-02,18:44
849,1529,2023-02-02,18:44
849,1530,2023-02-02,18:44
92,1531,2023-02-02,18:44
850,1532,2023-02-02,18:44
851,1533,2023-02-02,18:44
852,1534,2023-02-02,18:45
295,1535,2023-02-02,18:47
853,1536,2023-02-02,18:49
854,1537,2023-02-02,18:50
62,1538,2023-02-02,18:51
855,1539,2023-02-02,18:56
76,1540,2023-02-02,18:58
2,1541,2023-02-02,18:59
856,1542,2023-02-02,19:07
856,1543,2023-02-02,19:08
856,1544,2023-02-02,19:09
1,1545,2023-02-02,19:23
212,1546,2023-02-02,19:23
857,1547,2023-02-02,19:27
514,1548,2023-02-02,19:34
54,1549,2023-02-02,19:49
858,1550,2023-02-02,19:50
11,1551,2023-02-02,19:57
575,1552,2023-02-02,19:58
601,1553,2023-02-02,19:59
282,1554,2023-02-02,20:03
600,1555,2023-02-02,20:09
357,1556,2023-02-02,20:16
859,1557,2023-02-02,20:28
140,1558,2023-02-02,20:44
860,1559,2023-02-02,20:48
861,1560,2023-02-02,20:50
862,1561,2023-02-02,20:51
863,1562,2023-02-02,20:53
428,1563,2023-02-02,20:59
581,1564,2023-02-02,21:00
27,1565,2023-02-02,21:07
864,1566,2023-02-02,21:08
583,1567,2023-02-02,21:10
865,1568,2023-02-02,21:21
866,1569,2023-02-02,21:25
543,1570,2023-02-02,21:28
867,1571,2023-02-02,21:40
273,1572,2023-02-02,21:44
868,1573,2023-02-02,21:46
30,1574,2023-02-02,22:05
869,1575,2023-02-02,22:06
586,1576,2023-02-02,22:09
586,1577,2023-02-02,22:12
870,1578,2023-02-02,22:16
870,1579,2023-02-02,22:16
542,1580,2023-02-02,22:25
235,1581,2023-02-02,22:37
871,1582,2023-02-02,22:41
428,1583,2023-02-02,22:45
575,1584,2023-02-02,22:54
581,1585,2023-02-02,23:06
277,1586,2023-02-02,23:08
583,1587,2023-02-02,23:08
282,1588,2023-02-02,23:13
872,1589,2023-02-02,23:26
1,1590,2023-02-03,00:05
418,1591,2023-02-03,01:06
53,1592,2023-02-03,01:09
2,1593,2023-02-03,02:04
299,1594,2023-02-03,03:00
140,1595,2023-02-03,03:46
140,1596,2023-02-03,03:46
873,1597,2023-02-03,04:49
874,1598,2023-02-03,04:50
357,1599,2023-02-03,04:57
15,1600,2023-02-03,04:58
11,1601,2023-02-03,04:58
875,1602,2023-02-03,05:04
12,1603,2023-02-03,05:06
13,1604,2023-02-03,05:07
14,1605,2023-02-03,05:11
235,1606,2023-02-03,05:20
235,1607,2023-02-03,05:20
66,1608,2023-02-03,05:21
132,1609,2023-02-03,05:22
586,1610,2023-02-03,05:23
9,1611,2023-02-03,05:30
33,1612,2023-02-03,05:38
23,1613,2023-02-03,05:44
27,1614,2023-02-03,05:49
175,1615,2023-02-03,05:54
604,1616,2023-02-03,05:54
177,1617,2023-02-03,05:54
606,1618,2023-02-03,05:57
182,1619,2023-02-03,05:57
176,1620,2023-02-03,05:57
876,1621,2023-02-03,05:57
544,1622,2023-02-03,06:00
146,1623,2023-02-03,06:00
29,1624,2023-02-03,06:00
804,1625,2023-02-03,06:00
551,1626,2023-02-03,06:00
30,1627,2023-02-03,06:01
32,1628,2023-02-03,06:02
877,1629,2023-02-03,06:04
878,1630,2023-02-03,06:06
116,1631,2023-02-03,06:06
108,1632,2023-02-03,06:11
774,1633,2023-02-03,06:12
879,1634,2023-02-03,06:13
43,1635,2023-02-03,06:14
285,1636,2023-02-03,06:28
50,1637,2023-02-03,06:37
107,1638,2023-02-03,06:42
100,1639,2023-02-03,06:42
602,1640,2023-02-03,06:44
880,1641,2023-02-03,06:45
881,1642,2023-02-03,06:46
81,1643,2023-02-03,06:46
612,1644,2023-02-03,06:47
881,1645,2023-02-03,06:47
62,1646,2023-02-03,06:50
882,1647,2023-02-03,06:56
86,1648,2023-02-03,07:00
69,1649,2023-02-03,07:00
70,1650,2023-02-03,07:00
69,1651,2023-02-03,07:02
70,1652,2023-02-03,07:02
70,1653,2023-02-03,07:02
883,1654,2023-02-03,07:03
295,1655,2023-02-03,07:11
884,1656,2023-02-03,07:15
885,1657,2023-02-03,07:15
886,1658,2023-02-03,07:17
813,1659,2023-02-03,07:22
887,1660,2023-02-03,07:24
888,1661,2023-02-03,07:24
888,1662,2023-02-03,07:24
887,1663,2023-02-03,07:26
888,1664,2023-02-03,07:26
671,1665,2023-02-03,07:27
889,1666,2023-02-03,07:27
890,1667,2023-02-03,07:32
652,1668,2023-02-03,07:36
891,1669,2023-02-03,07:36
891,1670,2023-02-03,07:36
67,1671,2023-02-03,07:36
624,1672,2023-02-03,07:36
487,1673,2023-02-03,07:37
891,1674,2023-02-03,07:38
891,1675,2023-02-03,07:38
67,1676,2023-02-03,07:38
629,1677,2023-02-03,07:48
783,1678,2023-02-03,07:48
110,1679,2023-02-03,07:52
892,1680,2023-02-03,07:52
813,1681,2023-02-03,07:54
110,1682,2023-02-03,07:56
893,1683,2023-02-03,07:59
894,1684,2023-02-03,08:02
414,1685,2023-02-03,08:03
895,1686,2023-02-03,08:04
611,1687,2023-02-03,08:06
309,1688,2023-02-03,08:08
896,1689,2023-02-03,08:11
897,1690,2023-02-03,08:14
898,1691,2023-02-03,08:15
899,1692,2023-02-03,08:17
900,1693,2023-02-03,08:18
631,1694,2023-02-03,08:18
901,1695,2023-02-03,08:21
626,1696,2023-02-03,08:21
626,1697,2023-02-03,08:22
209,1698,2023-02-03,08:24
134,1699,2023-02-03,08:27
902,1700,2023-02-03,08:30
903,1701,2023-02-03,08:31
151,1702,2023-02-03,08:31
722,1703,2023-02-03,08:31
904,1704,2023-02-03,08:31
695,1705,2023-02-03,08:31
905,1706,2023-02-03,08:31
906,1707,2023-02-03,08:31
907,1708,2023-02-03,08:31
908,1709,2023-02-03,08:31
909,1710,2023-02-03,08:31
910,1711,2023-02-03,08:32
911,1712,2023-02-03,08:32
699,1713,2023-02-03,08:32
700,1714,2023-02-03,08:32
912,1715,2023-02-03,08:32
701,1716,2023-02-03,08:32
702,1717,2023-02-03,08:32
913,1718,2023-02-03,08:32
692,1719,2023-02-03,08:32
914,1720,2023-02-03,08:32
681,1721,2023-02-03,08:32
915,1722,2023-02-03,08:32
916,1723,2023-02-03,08:32
917,1724,2023-02-03,08:32
918,1725,2023-02-03,08:32
919,1726,2023-02-03,08:32
174,1727,2023-02-03,08:32
920,1728,2023-02-03,08:32
150,1729,2023-02-03,08:32
693,1730,2023-02-03,08:32
921,1731,2023-02-03,08:32
922,1732,2023-02-03,08:32
923,1733,2023-02-03,08:32
158,1734,2023-02-03,08:32
159,1735,2023-02-03,08:32
924,1736,2023-02-03,08:32
694,1737,2023-02-03,08:32
925,1738,2023-02-03,08:32
926,1739,2023-02-03,08:32
157,1740,2023-02-03,08:32
709,1741,2023-02-03,08:32
927,1742,2023-02-03,08:32
928,1743,2023-02-03,08:32
703,1744,2023-02-03,08:32
883,1745,2023-02-03,08:32
929,1746,2023-02-03,08:32
930,1747,2023-02-03,08:32
931,1748,2023-02-03,08:32
932,1749,2023-02-03,08:32
933,1750,2023-02-03,08:32
934,1751,2023-02-03,08:32
935,1752,2023-02-03,08:32
696,1753,2023-02-03,08:32
697,1754,2023-02-03,08:32
713,1755,2023-02-03,08:32
936,1756,2023-02-03,08:32
546,1757,2023-02-03,08:32
937,1758,2023-02-03,08:32
901,1759,2023-02-03,08:32
938,1760,2023-02-03,08:32
939,1761,2023-02-03,08:32
798,1762,2023-02-03,08:32
940,1763,2023-02-03,08:32
7,1764,2023-02-03,08:33
941,1765,2023-02-03,08:34
755,1766,2023-02-03,08:34
942,1767,2023-02-03,08:36
943,1768,2023-02-03,08:36
944,1769,2023-02-03,08:43
945,1770,2023-02-03,08:53
54,1771,2023-02-03,08:54
54,1772,2023-02-03,08:57
166,1773,2023-02-03,08:57
167,1774,2023-02-03,08:57
946,1775,2023-02-03,09:00
947,1776,2023-02-03,09:01
948,1777,2023-02-03,09:01
949,1778,2023-02-03,09:02
950,1779,2023-02-03,09:03
951,1780,2023-02-03,09:03
952,1781,2023-02-03,09:04
449,1782,2023-02-03,09:04
953,1783,2023-02-03,09:04
726,1784,2023-02-03,09:04
954,1785,2023-02-03,09:04
